Date,Time,Temperature,Humidity
01/10/22,20:29,21.7*C,45.5%
01/10/22,20:30,21.7*C,45.4%
01/10/22,20:30,21.7*C,45.4%
01/10/22,20:30,21.7*C,45.5%
01/10/22,20:30,21.7*C,45.5%
01/10/22,20:31,21.7*C,45.5%
01/10/22,20:31,21.7*C,45.5%
01/10/22,20:31,21.6*C,45.4%
01/10/22,20:31,21.7*C,45.5%
01/10/22,20:31,21.7*C,45.5%
01/10/22,20:32,21.7*C,45.5%
01/10/22,20:32,21.7*C,45.5%
01/10/22,20:32,21.7*C,45.5%
01/10/22,20:32,21.7*C,45.5%
01/10/22,20:33,21.7*C,45.5%
01/10/22,20:33,21.7*C,45.5%
01/10/22,20:33,21.7*C,45.5%
01/10/22,20:33,21.6*C,45.4%
01/10/22,20:33,21.7*C,45.5%
01/10/22,20:34,21.7*C,45.5%
01/10/22,20:34,21.7*C,45.5%
01/10/22,20:34,21.7*C,45.5%
01/10/22,20:34,21.7*C,45.5%
01/10/22,20:34,21.7*C,45.5%
01/10/22,20:35,21.6*C,45.5%
01/10/22,20:35,21.6*C,45.4%
01/10/22,20:35,21.7*C,45.5%
01/10/22,20:36,21.6*C,45.4%
01/10/22,20:36,21.6*C,45.4%
01/10/22,20:36,21.6*C,45.4%
01/10/22,20:36,21.6*C,45.4%
01/10/22,20:36,21.6*C,45.4%
01/10/22,20:37,21.6*C,45.4%
01/10/22,20:37,21.6*C,45.3%
01/10/22,20:37,21.6*C,45.3%
01/10/22,20:37,21.6*C,45.3%
01/10/22,20:38,21.6*C,45.3%
01/10/22,20:38,21.6*C,45.3%
01/10/22,20:38,21.6*C,45.5%
01/10/22,20:38,21.6*C,45.5%
01/10/22,20:39,21.7*C,45.5%
01/10/22,20:39,21.6*C,45.3%
01/10/22,20:39,21.6*C,45.3%
01/10/22,20:39,21.6*C,45.3%
01/10/22,20:39,21.6*C,45.3%
01/10/22,20:40,21.6*C,45.3%
01/10/22,20:40,21.6*C,45.3%
01/10/22,20:40,21.6*C,45.3%
01/10/22,20:41,21.6*C,45.3%
01/10/22,20:41,21.6*C,45.3%
01/10/22,20:41,21.6*C,45.3%
01/10/22,20:41,21.6*C,45.3%
01/10/22,20:42,21.6*C,45.2%
01/10/22,20:42,21.6*C,45.3%
01/10/22,20:42,21.6*C,45.3%
01/10/22,20:42,21.6*C,45.3%
01/10/22,20:42,21.6*C,45.3%
01/10/22,20:43,21.6*C,45.3%
01/10/22,20:43,21.6*C,45.3%
01/10/22,20:43,21.6*C,45.4%
01/10/22,20:43,21.6*C,45.4%
01/10/22,20:43,21.6*C,45.3%
01/10/22,20:44,21.6*C,45.3%
01/10/22,20:44,21.6*C,45.3%
01/10/22,20:44,21.6*C,45.3%
01/10/22,20:44,21.6*C,45.3%
01/10/22,20:45,21.6*C,45.4%
01/10/22,20:45,21.6*C,45.3%
01/10/22,20:45,21.6*C,45.3%
01/10/22,20:45,21.6*C,45.3%
01/10/22,20:45,21.6*C,45.3%
01/10/22,20:46,21.6*C,45.3%
01/10/22,20:46,21.6*C,45.3%
01/10/22,20:46,21.6*C,45.3%
01/10/22,20:46,21.6*C,45.3%
01/10/22,20:47,21.6*C,45.3%
01/10/22,20:47,21.6*C,45.3%
01/10/22,20:47,21.6*C,45.3%
01/10/22,20:47,21.6*C,45.3%
01/10/22,20:48,21.6*C,45.3%
01/10/22,20:48,21.6*C,45.3%
01/10/22,20:48,21.6*C,45.3%
01/10/22,20:48,21.6*C,45.3%
01/10/22,20:48,21.6*C,45.3%
01/10/22,20:49,21.6*C,45.3%
01/10/22,20:49,21.6*C,45.3%
01/10/22,20:49,21.6*C,45.3%
01/10/22,20:49,21.6*C,45.2%
01/10/22,20:49,21.6*C,45.2%
01/10/22,20:50,21.6*C,45.3%
01/10/22,20:50,21.6*C,45.2%
01/10/22,20:50,21.6*C,45.3%
01/10/22,20:50,21.6*C,45.2%
01/10/22,20:50,21.6*C,45.2%
01/10/22,20:51,21.6*C,45.2%
01/10/22,20:51,21.6*C,44.4%
01/10/22,20:51,21.6*C,45.2%
01/10/22,20:51,21.6*C,45.3%
01/10/22,20:52,21.6*C,45.2%
01/10/22,20:52,21.6*C,45.3%
01/10/22,20:52,21.6*C,45.3%
01/10/22,20:52,21.5*C,45.2%
01/10/22,20:52,21.6*C,45.2%
01/10/22,20:53,21.6*C,45.2%
01/10/22,20:53,21.6*C,45.2%
01/10/22,20:53,21.6*C,45.2%
01/10/22,20:53,21.6*C,45.2%
01/10/22,20:54,21.6*C,45.2%
01/10/22,20:54,21.6*C,45.2%
01/10/22,20:54,21.6*C,45.2%
01/10/22,20:54,21.6*C,45.2%
01/10/22,20:55,21.6*C,45.2%
01/10/22,20:55,21.6*C,45.2%
01/10/22,20:55,21.6*C,45.2%
01/10/22,20:55,21.6*C,45.2%
01/10/22,20:55,21.6*C,45.2%
01/10/22,20:56,21.6*C,45.2%
01/10/22,20:56,21.6*C,45.3%
01/10/22,20:56,21.6*C,45.1%
01/10/22,20:56,21.6*C,45.2%
01/10/22,20:57,21.6*C,45.2%
01/10/22,20:57,21.6*C,45.2%
01/10/22,20:57,21.5*C,45.1%
01/10/22,20:57,21.6*C,45.2%
01/10/22,20:58,21.6*C,45.1%
01/10/22,20:58,21.5*C,45.1%
01/10/22,20:58,21.6*C,45.1%
01/10/22,20:58,21.6*C,45.1%
01/10/22,20:58,21.6*C,45.1%
01/10/22,20:59,21.6*C,45.1%
01/10/22,20:59,21.6*C,45.2%
01/10/22,20:59,21.6*C,45.2%
01/10/22,20:59,21.6*C,45.1%
01/10/22,21:00,21.5*C,45.0%
01/10/22,21:00,21.6*C,45.1%
01/10/22,21:00,21.6*C,45.1%
01/10/22,21:00,21.6*C,45.1%
01/10/22,21:00,21.6*C,45.1%
01/10/22,21:01,21.6*C,45.1%
01/10/22,21:01,21.6*C,45.1%
01/10/22,21:01,21.6*C,45.2%
01/10/22,21:01,21.5*C,45.1%
01/10/22,21:02,21.5*C,45.1%
01/10/22,21:02,21.5*C,45.1%
01/10/22,21:02,21.6*C,45.1%
01/10/22,21:02,21.6*C,45.1%
01/10/22,21:02,21.6*C,45.1%
01/10/22,21:03,21.6*C,45.1%
01/10/22,21:03,21.5*C,45.0%
01/10/22,21:03,21.5*C,45.0%
01/10/22,21:03,21.6*C,45.1%
01/10/22,21:04,21.5*C,45.2%
01/10/22,21:04,21.5*C,45.2%
01/10/22,21:04,21.6*C,45.1%
01/10/22,21:04,21.6*C,45.0%
01/10/22,21:05,21.6*C,45.0%
01/10/22,21:05,21.5*C,45.0%
01/10/22,21:05,21.6*C,45.1%
01/10/22,21:05,21.6*C,45.1%
01/10/22,21:05,21.5*C,45.0%
01/10/22,21:06,21.5*C,45.0%
01/10/22,21:06,21.5*C,45.0%
01/10/22,21:06,21.5*C,45.0%
01/10/22,21:06,21.5*C,45.0%
01/10/22,21:07,21.6*C,45.0%
01/10/22,21:07,21.6*C,45.1%
01/10/22,21:07,21.6*C,45.0%
01/10/22,21:07,21.6*C,45.1%
01/10/22,21:08,21.5*C,45.1%
01/10/22,21:08,21.5*C,45.0%
01/10/22,21:08,21.5*C,45.0%
01/10/22,21:08,21.6*C,45.0%
01/10/22,21:08,21.5*C,45.0%
01/10/22,21:09,21.5*C,44.9%
01/10/22,21:09,21.5*C,45.0%
01/10/22,21:09,21.6*C,45.1%
01/10/22,21:09,21.6*C,45.1%
01/10/22,21:09,21.5*C,45.0%
01/10/22,21:10,21.6*C,45.0%
01/10/22,21:10,21.5*C,45.0%
01/10/22,21:10,21.5*C,45.0%
01/10/22,21:10,21.5*C,45.0%
01/10/22,21:11,21.5*C,44.9%
01/10/22,21:11,21.5*C,44.9%
01/10/22,21:11,21.5*C,44.9%
01/10/22,21:11,21.5*C,44.9%
01/10/22,21:12,21.5*C,44.9%
01/10/22,21:12,21.5*C,44.9%
01/10/22,21:12,21.5*C,45.0%
01/10/22,21:13,21.5*C,44.9%
01/10/22,21:13,21.5*C,44.9%
01/10/22,21:13,21.5*C,44.9%
01/10/22,21:13,21.5*C,44.9%
01/10/22,21:14,21.5*C,44.8%
01/10/22,21:14,21.5*C,44.8%
01/10/22,21:14,21.6*C,44.9%
01/10/22,21:14,21.5*C,44.8%
01/10/22,21:15,21.5*C,44.8%
01/10/22,21:15,21.5*C,44.9%
01/10/22,21:15,21.5*C,44.9%
01/10/22,21:15,21.5*C,44.9%
01/10/22,21:16,21.5*C,44.9%
01/10/22,21:16,21.5*C,44.9%
01/10/22,21:16,21.5*C,44.8%
01/10/22,21:16,21.5*C,44.9%
01/10/22,21:16,21.5*C,44.9%
01/10/22,21:17,21.5*C,44.9%
01/10/22,21:17,21.5*C,44.8%
01/10/22,21:17,21.5*C,44.9%
01/10/22,21:17,21.5*C,44.9%
01/10/22,21:18,21.5*C,44.8%
01/10/22,21:18,21.5*C,44.9%
01/10/22,21:18,21.6*C,44.9%
01/10/22,21:18,21.5*C,44.9%
01/10/22,21:18,21.5*C,44.8%
01/10/22,21:19,21.5*C,44.8%
01/10/22,21:19,21.5*C,44.9%
01/10/22,21:19,21.5*C,44.9%
01/10/22,21:19,21.5*C,44.8%
01/10/22,21:20,21.5*C,44.8%
01/10/22,21:20,21.5*C,44.8%
01/10/22,21:20,21.5*C,44.9%
01/10/22,21:20,21.5*C,44.9%
01/10/22,21:21,21.5*C,44.9%
01/10/22,21:21,21.5*C,44.9%
01/10/22,21:21,21.5*C,44.9%
01/10/22,21:21,21.5*C,44.8%
01/10/22,21:22,21.5*C,44.8%
01/10/22,21:22,21.5*C,44.8%
01/10/22,21:22,21.5*C,44.8%
01/10/22,21:22,21.5*C,44.8%
01/10/22,21:23,21.5*C,44.8%
01/10/22,21:23,21.5*C,44.8%
01/10/22,21:23,21.5*C,44.8%
01/10/22,21:23,21.5*C,44.8%
01/10/22,21:24,21.5*C,44.7%
01/10/22,21:24,21.5*C,44.7%
01/10/22,21:24,21.5*C,44.7%
01/10/22,21:24,21.5*C,44.7%
01/10/22,21:24,21.5*C,44.7%
01/10/22,21:25,21.5*C,44.7%
01/10/22,21:25,21.5*C,44.7%
01/10/22,21:25,21.5*C,44.7%
01/10/22,21:25,21.5*C,44.7%
01/10/22,21:25,21.5*C,44.7%
01/10/22,21:26,21.5*C,44.7%
01/10/22,21:26,21.5*C,44.7%
01/10/22,21:26,21.5*C,44.6%
01/10/22,21:26,21.5*C,44.6%
01/10/22,21:27,21.5*C,44.6%
01/10/22,21:27,21.5*C,44.6%
01/10/22,21:27,21.5*C,44.6%
01/10/22,21:27,21.5*C,44.6%
01/10/22,21:28,21.5*C,44.6%
01/10/22,21:28,21.5*C,44.7%
01/10/22,21:28,21.5*C,44.6%
01/10/22,21:28,21.5*C,44.6%
01/10/22,21:29,21.5*C,44.6%
01/10/22,21:29,21.5*C,44.6%
01/10/22,21:29,21.5*C,44.6%
01/10/22,21:29,21.5*C,44.6%
01/10/22,21:30,21.5*C,44.6%
01/10/22,21:30,21.5*C,44.6%
01/10/22,21:30,21.5*C,44.5%
01/10/22,21:30,21.5*C,44.3%
01/10/22,21:31,21.5*C,44.3%
01/10/22,21:31,21.5*C,44.3%
01/10/22,21:31,21.5*C,44.4%
01/10/22,21:31,21.6*C,44.5%
01/10/22,21:31,21.6*C,44.6%
01/10/22,21:32,21.5*C,44.6%
01/10/22,21:32,21.5*C,44.6%
01/10/22,21:32,21.5*C,44.5%
01/10/22,21:32,21.6*C,44.4%
01/10/22,21:33,21.5*C,44.5%
01/10/22,21:33,21.5*C,44.6%
01/10/22,21:33,21.5*C,44.6%
01/10/22,21:33,21.6*C,44.7%
01/10/22,21:34,21.5*C,44.6%
01/10/22,21:34,21.5*C,44.6%
01/10/22,21:34,21.5*C,44.8%
01/10/22,21:34,21.5*C,44.7%
01/10/22,21:35,21.5*C,44.8%
01/10/22,21:35,21.5*C,44.6%
01/10/22,21:35,21.5*C,44.6%
01/10/22,21:35,21.5*C,44.6%
01/10/22,21:36,21.5*C,44.6%
01/10/22,21:36,21.5*C,44.5%
01/10/22,21:36,21.5*C,44.6%
01/10/22,21:36,21.5*C,44.6%
01/10/22,21:37,21.5*C,44.6%
01/10/22,21:37,21.5*C,44.6%
01/10/22,21:37,21.5*C,44.6%
01/10/22,21:37,21.5*C,44.6%
01/10/22,21:38,21.5*C,44.6%
01/10/22,21:38,21.5*C,44.6%
01/10/22,21:38,21.5*C,44.5%
01/10/22,21:39,21.5*C,44.6%
01/10/22,21:39,21.5*C,44.6%
01/10/22,21:39,21.5*C,44.6%
01/10/22,21:39,21.5*C,44.6%
01/10/22,21:40,21.5*C,44.6%
01/10/22,21:40,21.5*C,44.6%
01/10/22,21:40,21.5*C,44.6%
01/10/22,21:40,21.5*C,44.6%
01/10/22,21:40,21.5*C,44.6%
01/10/22,21:41,21.5*C,44.7%
01/10/22,21:41,21.5*C,44.7%
01/10/22,21:41,21.5*C,44.7%
01/10/22,21:41,21.5*C,44.7%
01/10/22,21:41,21.5*C,44.7%
01/10/22,21:42,21.5*C,44.7%
01/10/22,21:42,21.5*C,44.7%
01/10/22,21:42,21.5*C,44.7%
01/10/22,21:42,21.5*C,44.7%
01/10/22,21:43,21.5*C,44.7%
01/10/22,21:43,21.5*C,44.8%
01/10/22,21:43,21.5*C,44.8%
01/10/22,21:43,21.5*C,44.8%
01/10/22,21:44,21.5*C,44.8%
01/10/22,21:44,21.5*C,44.8%
01/10/22,21:44,21.5*C,44.7%
01/10/22,21:44,21.5*C,44.8%
01/10/22,21:45,21.5*C,44.7%
01/10/22,21:45,21.5*C,44.7%
01/10/22,21:45,21.5*C,44.8%
01/10/22,21:45,21.5*C,44.8%
01/10/22,21:45,21.5*C,44.9%
01/10/22,21:46,21.5*C,44.8%
01/10/22,21:46,21.5*C,44.7%
01/10/22,21:46,21.5*C,44.8%
01/10/22,21:46,21.5*C,44.8%
01/10/22,21:46,21.5*C,44.8%
01/10/22,21:47,21.5*C,44.8%
01/10/22,21:47,21.5*C,44.8%
01/10/22,21:47,21.5*C,44.8%
01/10/22,21:47,21.5*C,44.9%
01/10/22,21:48,21.5*C,44.9%
01/10/22,21:48,21.5*C,44.9%
01/10/22,21:48,21.5*C,44.9%
01/10/22,21:48,21.5*C,44.8%
01/10/22,21:49,21.5*C,44.8%
01/10/22,21:49,21.5*C,44.8%
01/10/22,21:49,21.5*C,44.8%
01/10/22,21:49,21.5*C,44.8%
01/10/22,21:49,21.5*C,44.8%
01/10/22,21:50,21.5*C,44.9%
01/10/22,21:50,21.5*C,44.9%
01/10/22,21:50,21.5*C,44.9%
01/10/22,21:50,21.5*C,44.9%
01/10/22,21:51,21.5*C,44.8%
01/10/22,21:51,21.5*C,44.7%
01/10/22,21:51,21.5*C,44.7%
01/10/22,21:51,21.6*C,44.8%
01/10/22,21:51,21.5*C,44.8%
01/10/22,21:52,21.5*C,44.8%
01/10/22,21:52,21.5*C,44.7%
01/10/22,21:52,21.5*C,44.8%
01/10/22,21:52,21.5*C,44.8%
01/10/22,21:53,21.5*C,44.8%
01/10/22,21:53,21.5*C,44.8%
01/10/22,21:53,21.5*C,44.8%
01/10/22,21:53,21.5*C,44.8%
01/10/22,21:53,21.5*C,44.8%
01/10/22,21:54,21.5*C,44.8%
01/10/22,21:54,21.5*C,44.8%
01/10/22,21:54,21.5*C,44.8%
01/10/22,21:54,21.5*C,44.8%
01/10/22,21:55,21.5*C,44.8%
01/10/22,21:55,21.5*C,44.8%
01/10/22,21:55,21.5*C,44.8%
01/10/22,21:55,21.5*C,44.7%
01/10/22,21:55,21.5*C,44.8%
01/10/22,21:56,21.5*C,44.7%
01/10/22,21:56,21.5*C,44.7%
01/10/22,21:56,21.5*C,44.6%
01/10/22,21:56,21.5*C,44.8%
01/10/22,21:57,21.5*C,44.7%
01/10/22,21:57,21.5*C,44.7%
01/10/22,21:57,21.5*C,44.7%
01/10/22,21:57,21.5*C,44.8%
01/10/22,21:57,21.5*C,44.8%
01/10/22,21:58,21.5*C,44.8%
01/10/22,21:58,21.5*C,44.8%
01/10/22,21:58,21.5*C,44.6%
01/10/22,21:59,21.5*C,44.6%
01/10/22,21:59,21.5*C,44.5%
01/10/22,21:59,21.5*C,44.6%
01/10/22,21:59,21.5*C,44.4%
01/10/22,21:59,21.5*C,44.3%
01/10/22,22:00,21.5*C,44.5%
01/10/22,22:00,21.5*C,44.5%
01/10/22,22:00,21.5*C,44.6%
01/10/22,22:00,21.5*C,44.6%
01/10/22,22:00,21.5*C,44.6%
01/10/22,22:01,21.5*C,44.6%
01/10/22,22:01,21.5*C,44.6%
01/10/22,22:01,21.5*C,44.9%
01/10/22,22:01,21.5*C,45.1%
01/10/22,22:02,21.5*C,45.0%
01/10/22,22:02,21.5*C,45.1%
01/10/22,22:02,21.5*C,45.2%
01/10/22,22:02,21.5*C,45.4%
01/10/22,22:02,21.5*C,45.3%
01/10/22,22:03,21.5*C,45.3%
01/10/22,22:03,21.5*C,45.2%
01/10/22,22:03,21.5*C,45.5%
01/10/22,22:03,21.5*C,45.6%
01/10/22,22:04,21.5*C,45.6%
01/10/22,22:04,21.5*C,45.4%
01/10/22,22:04,21.5*C,45.4%
01/10/22,22:04,21.5*C,45.5%
01/10/22,22:04,21.5*C,45.2%
01/10/22,22:05,21.5*C,45.2%
01/10/22,22:05,21.5*C,45.3%
01/10/22,22:05,21.5*C,45.4%
01/10/22,22:05,21.5*C,45.4%
01/10/22,22:06,21.5*C,45.2%
01/10/22,22:06,21.5*C,45.3%
01/10/22,22:06,21.6*C,45.5%
01/10/22,22:06,21.5*C,45.5%
01/10/22,22:06,21.5*C,45.6%
01/10/22,22:07,21.5*C,45.7%
01/10/22,22:07,21.5*C,45.3%
01/10/22,22:07,21.5*C,45.5%
01/10/22,22:07,21.5*C,45.6%
01/10/22,22:08,21.6*C,45.9%
01/10/22,22:08,21.6*C,45.8%
01/10/22,22:08,21.5*C,45.9%
01/10/22,22:08,21.5*C,45.9%
01/10/22,22:08,21.6*C,45.9%
01/10/22,22:09,21.5*C,46.0%
01/10/22,22:09,21.5*C,45.9%
01/10/22,22:09,21.5*C,45.9%
01/10/22,22:09,21.6*C,46.0%
01/10/22,22:10,21.6*C,46.0%
01/10/22,22:10,21.6*C,46.1%
01/10/22,22:10,21.5*C,46.0%
01/10/22,22:10,21.6*C,46.2%
01/10/22,22:10,21.5*C,46.2%
01/10/22,22:11,21.6*C,46.2%
01/10/22,22:11,21.5*C,46.1%
01/10/22,22:11,21.5*C,46.1%
01/10/22,22:11,21.6*C,46.2%
01/10/22,22:12,21.6*C,46.2%
01/10/22,22:12,21.6*C,46.2%
01/10/22,22:12,21.6*C,46.4%
01/10/22,22:12,21.6*C,46.3%
01/10/22,22:12,21.5*C,46.3%
01/10/22,22:13,21.6*C,46.3%
01/10/22,22:13,21.5*C,46.2%
01/10/22,22:13,21.6*C,46.3%
01/10/22,22:13,21.6*C,46.4%
01/10/22,22:13,21.6*C,46.5%
01/10/22,22:14,21.5*C,46.9%
01/10/22,22:14,21.5*C,46.6%
01/10/22,22:14,21.6*C,46.7%
01/10/22,22:14,21.6*C,46.8%
01/10/22,22:15,21.5*C,46.9%
01/10/22,22:15,21.5*C,46.9%
01/10/22,22:15,21.6*C,47.0%
01/10/22,22:15,21.6*C,47.0%
01/10/22,22:16,21.6*C,47.1%
01/10/22,22:16,21.6*C,47.2%
01/10/22,22:16,21.6*C,47.1%
01/10/22,22:16,21.6*C,47.3%
01/10/22,22:17,21.5*C,47.3%
01/10/22,22:17,21.6*C,47.4%
01/10/22,22:17,21.5*C,47.3%
01/10/22,22:17,21.6*C,47.4%
01/10/22,22:17,21.6*C,47.6%
01/10/22,22:18,21.6*C,47.6%
01/10/22,22:18,21.6*C,47.6%
01/10/22,22:18,21.6*C,47.5%
01/10/22,22:18,21.6*C,47.6%
01/10/22,22:19,21.6*C,47.7%
01/10/22,22:19,21.6*C,47.6%
01/10/22,22:19,21.6*C,47.3%
01/10/22,22:19,21.6*C,47.7%
01/10/22,22:20,21.6*C,47.6%
01/10/22,22:20,21.6*C,47.8%
01/10/22,22:20,21.6*C,47.8%
01/10/22,22:20,21.6*C,48.0%
01/10/22,22:20,21.6*C,48.1%
01/10/22,22:21,21.6*C,48.2%
01/10/22,22:21,21.6*C,48.2%
01/10/22,22:21,21.6*C,48.2%
01/10/22,22:21,21.6*C,48.2%
01/10/22,22:21,21.6*C,48.3%
01/10/22,22:22,21.6*C,48.2%
01/10/22,22:22,21.6*C,48.3%
01/10/22,22:22,21.6*C,48.4%
01/10/22,22:22,21.6*C,48.4%
01/10/22,22:23,21.6*C,48.5%
01/10/22,22:23,21.6*C,48.5%
01/10/22,22:23,21.6*C,47.9%
01/10/22,22:23,21.6*C,47.8%
01/10/22,22:24,21.6*C,47.9%
01/10/22,22:24,21.6*C,48.4%
01/10/22,22:24,21.6*C,48.8%
01/10/22,22:24,21.6*C,48.9%
01/10/22,22:24,21.6*C,48.6%
01/10/22,22:25,21.6*C,48.8%
01/10/22,22:25,21.6*C,48.8%
01/10/22,22:25,21.6*C,48.9%
01/10/22,22:25,21.6*C,48.9%
01/10/22,22:26,21.6*C,49.1%
01/10/22,22:26,21.6*C,49.0%
01/10/22,22:26,21.6*C,49.0%
01/10/22,22:26,21.6*C,49.1%
01/10/22,22:27,21.6*C,49.3%
01/10/22,22:27,21.6*C,49.2%
01/10/22,22:27,21.6*C,49.2%
01/10/22,22:27,21.6*C,49.1%
01/10/22,22:28,21.6*C,49.1%
01/10/22,22:28,21.6*C,49.1%
01/10/22,22:28,21.6*C,49.2%
01/10/22,22:28,21.6*C,49.4%
01/10/22,22:29,21.6*C,49.2%
01/10/22,22:29,21.6*C,49.1%
01/10/22,22:29,21.6*C,49.2%
01/10/22,22:29,21.6*C,49.3%
01/10/22,22:29,21.6*C,49.3%
01/10/22,22:30,21.6*C,49.5%
01/10/22,22:30,21.6*C,49.7%
01/10/22,22:30,21.6*C,49.7%
01/10/22,22:30,21.6*C,49.6%
01/10/22,22:31,21.6*C,49.7%
01/10/22,22:31,21.6*C,49.2%
01/10/22,22:31,21.6*C,49.1%
01/10/22,22:31,21.6*C,48.9%
01/10/22,22:32,21.6*C,49.3%
01/10/22,22:32,21.6*C,49.0%
01/10/22,22:32,21.6*C,49.0%
01/10/22,22:32,21.6*C,49.1%
01/10/22,22:32,21.6*C,49.1%
01/10/22,22:33,21.6*C,49.4%
01/10/22,22:33,21.6*C,49.4%
01/10/22,22:33,21.6*C,49.4%
01/10/22,22:33,21.6*C,49.5%
01/10/22,22:33,21.6*C,49.6%
01/10/22,22:34,21.6*C,49.6%
01/10/22,22:34,21.6*C,49.6%
01/10/22,22:34,21.6*C,49.6%
01/10/22,22:34,21.6*C,49.6%
01/10/22,22:35,21.6*C,49.6%
01/10/22,22:35,21.6*C,49.7%
01/10/22,22:35,21.6*C,49.8%
01/10/22,22:35,21.6*C,49.9%
01/10/22,22:36,21.6*C,49.7%
01/10/22,22:36,21.6*C,49.7%
01/10/22,22:36,21.6*C,49.7%
01/10/22,22:36,21.6*C,49.5%
01/10/22,22:37,21.6*C,49.4%
01/10/22,22:37,21.6*C,49.4%
01/10/22,22:37,21.6*C,49.5%
01/10/22,22:37,21.6*C,49.7%
01/10/22,22:37,21.6*C,49.7%
01/10/22,22:38,21.6*C,49.7%
01/10/22,22:38,21.6*C,49.7%
01/10/22,22:38,21.6*C,49.9%
01/10/22,22:38,21.6*C,50.0%
01/10/22,22:39,21.6*C,50.0%
01/10/22,22:39,21.6*C,49.9%
01/10/22,22:39,21.6*C,50.1%
01/10/22,22:39,21.6*C,50.1%
01/10/22,22:39,21.6*C,50.2%
01/10/22,22:40,21.6*C,50.1%
01/10/22,22:40,21.6*C,50.1%
01/10/22,22:40,21.6*C,50.2%
01/10/22,22:40,21.6*C,50.1%
01/10/22,22:41,21.6*C,50.2%
01/10/22,22:41,21.6*C,50.0%
01/10/22,22:41,21.6*C,50.0%
01/10/22,22:41,21.6*C,49.6%
01/10/22,22:41,21.6*C,49.7%
01/10/22,22:42,21.6*C,49.6%
01/10/22,22:42,21.6*C,49.7%
01/10/22,22:42,21.6*C,49.8%
01/10/22,22:42,21.6*C,50.1%
01/10/22,22:43,21.6*C,50.2%
01/10/22,22:43,21.6*C,50.3%
01/10/22,22:43,21.6*C,50.4%
01/10/22,22:43,21.6*C,50.2%
01/10/22,22:43,21.6*C,49.7%
01/10/22,22:44,21.6*C,49.7%
01/10/22,22:44,21.6*C,49.8%
01/10/22,22:44,21.6*C,49.8%
01/10/22,22:45,21.6*C,49.9%
01/10/22,22:45,21.6*C,50.1%
01/10/22,22:45,21.6*C,50.1%
01/10/22,22:45,21.6*C,50.1%
01/10/22,22:46,21.6*C,50.1%
01/10/22,22:46,21.6*C,50.0%
01/10/22,22:46,21.6*C,50.0%
01/10/22,22:46,21.6*C,50.2%
01/10/22,22:47,21.6*C,50.2%
01/10/22,22:47,21.6*C,50.2%
01/10/22,22:47,21.6*C,50.2%
01/10/22,22:47,21.6*C,50.2%
01/10/22,22:47,21.6*C,50.2%
01/10/22,22:48,21.6*C,50.2%
01/10/22,22:48,21.6*C,50.1%
01/10/22,22:48,21.6*C,49.9%
01/10/22,22:48,21.6*C,50.1%
01/10/22,22:49,21.6*C,50.1%
01/10/22,22:49,21.6*C,50.1%
01/10/22,22:49,21.6*C,50.0%
01/10/22,22:49,21.6*C,49.9%
01/10/22,22:49,21.6*C,49.9%
01/10/22,22:50,21.6*C,49.9%
01/10/22,22:50,21.6*C,49.9%
01/10/22,22:50,21.6*C,49.9%
01/10/22,22:50,21.6*C,49.9%
01/10/22,22:51,21.6*C,50.1%
01/10/22,22:51,21.6*C,50.0%
01/10/22,22:51,21.6*C,49.9%
01/10/22,22:51,21.6*C,50.1%
01/10/22,22:51,21.6*C,50.0%
01/10/22,22:52,21.6*C,50.0%
01/10/22,22:52,21.6*C,49.9%
01/10/22,22:52,21.6*C,49.6%
01/10/22,22:52,21.6*C,49.9%
01/10/22,22:53,21.6*C,49.9%
01/10/22,22:53,21.6*C,50.0%
01/10/22,22:53,21.6*C,50.1%
01/10/22,22:53,21.6*C,50.1%
01/10/22,22:53,21.6*C,50.1%
01/10/22,22:54,21.6*C,49.7%
01/10/22,22:54,21.6*C,49.7%
01/10/22,22:55,21.6*C,50.0%
01/10/22,22:55,21.6*C,50.0%
01/10/22,22:55,21.6*C,50.0%
01/10/22,22:55,21.6*C,50.0%
01/10/22,22:55,21.6*C,50.0%
01/10/22,22:56,21.6*C,50.0%
01/10/22,22:56,21.6*C,50.0%
01/10/22,22:56,21.6*C,50.0%
01/10/22,22:56,21.6*C,50.0%
01/10/22,22:57,21.6*C,50.0%
01/10/22,22:57,21.6*C,50.0%
01/10/22,22:57,21.6*C,50.0%
01/10/22,22:57,21.6*C,50.1%
01/10/22,22:58,21.6*C,49.9%
01/10/22,22:58,21.6*C,49.9%
01/10/22,22:58,21.6*C,50.0%
01/10/22,22:58,21.6*C,50.0%
01/10/22,22:59,21.6*C,50.0%
01/10/22,22:59,21.6*C,49.8%
01/10/22,22:59,21.6*C,50.0%
01/10/22,22:59,21.6*C,50.1%
01/10/22,22:59,21.6*C,50.0%
01/10/22,23:00,21.6*C,49.6%
01/10/22,23:00,21.6*C,49.7%
01/10/22,23:00,21.6*C,49.7%
01/10/22,23:01,21.6*C,49.9%
01/10/22,23:01,21.6*C,50.0%
01/10/22,23:01,21.6*C,50.0%
01/10/22,23:02,21.6*C,50.1%
01/10/22,23:02,21.6*C,50.1%
01/10/22,23:02,21.6*C,50.0%
01/10/22,23:02,21.6*C,50.0%
01/10/22,23:03,21.6*C,50.0%
01/10/22,23:03,21.6*C,50.0%
01/10/22,23:03,21.6*C,50.0%
